TIME,2026-06-12T17:54:48,
2.492462e+01,-1.738439e-06,-1.741266e-06
2.522613e+01,-1.774345e-06,-1.778507e-06
2.552764e+01,-1.807974e-06,-1.811719e-06
2.582915e+01,-1.843128e-06,-1.845965e-06
2.613065e+01,-1.879620e-06,-1.882537e-06
2.643216e+01,-1.914316e-06,-1.918221e-06
2.673367e+01,-1.949398e-06,-1.952534e-06
2.703518e+01,-1.985509e-06,-1.989180e-06
2.733668e+01,-2.021657e-06,-2.025184e-06
2.763819e+01,-2.057446e-06,-2.061378e-06
2.793970e+01,-2.093026e-06,-2.097775e-06
2.824121e+01,-2.128791e-06,-2.132725e-06
2.854271e+01,-2.162843e-06,-2.167664e-06
2.884422e+01,-2.198356e-06,-2.201462e-06
2.914573e+01,-2.235020e-06,-2.238789e-06
2.944724e+01,-2.272284e-06,-2.275627e-06
2.974874e+01,-2.310687e-06,-2.314071e-06
3.005025e+01,-2.346773e-06,-2.351179e-06
3.035176e+01,-2.384001e-06,-2.387296e-06
3.065327e+01,-2.420113e-06,-2.424398e-06
3.095477e+01,-2.457505e-06,-2.460595e-06
3.125628e+01,-2.500946e-06,-2.500113e-06
3.155779e+01,-2.546253e-06,-2.546973e-06
3.185930e+01,-2.588561e-06,-2.589845e-06
3.216080e+01,-2.630113e-06,-2.632129e-06
3.246231e+01,-2.671677e-06,-2.673899e-06
3.276382e+01,-2.715621e-06,-2.717275e-06
3.306533e+01,-2.758047e-06,-2.760190e-06
3.336683e+01,-2.796662e-06,-2.800470e-06
3.366834e+01,-2.836445e-06,-2.837601e-06
3.396985e+01,-2.871492e-06,-2.874395e-06
3.427136e+01,-2.912003e-06,-2.913961e-06
3.457286e+01,-2.953662e-06,-2.956667e-06
3.487437e+01,-2.996833e-06,-2.997322e-06
3.517588e+01,-3.039276e-06,-3.039516e-06
3.547739e+01,-3.085807e-06,-3.086178e-06
3.577889e+01,-3.126024e-06,-3.129980e-06
3.608040e+01,-3.168182e-06,-3.171121e-06
3.638191e+01,-3.213900e-06,-3.214707e-06
3.668342e+01,-3.261994e-06,-3.261902e-06
3.698492e+01,-3.304467e-06,-3.305092e-06
3.728643e+01,-3.346469e-06,-3.348802e-06
3.758794e+01,-3.389076e-06,-3.391646e-06
3.788945e+01,-3.428468e-06,-3.430713e-06
3.819095e+01,-3.472391e-06,-3.472772e-06
3.849246e+01,-3.516219e-06,-3.516739e-06
3.879397e+01,-3.558231e-06,-3.559750e-06
3.909548e+01,-3.593686e-06,-3.597150e-06
3.939698e+01,-3.641232e-06,-3.640316e-06
3.969849e+01,-3.689543e-06,-3.687992e-06
4.000000e+01,-3.736158e-06,-3.737697e-06
